total_pop,median_income,no_vehicle_hh,hh_total,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
7051,100096,142,3263,36061004100,0.11260655002243158,-0.052752460978133936,3286,0.6174370537391958,0.9531106343855348,0.0
5243,163750,443,1550,36061004200,0.11973845525132816,-0.04562055574923736,1804,0.8469483568075117,0.5864516129032258,0.0
3494,97133,273,2292,36061004300,0.20778477389811104,0.042425762897545516,2135,0.7619557458957887,0.8608202443280978,0.0
15945,142975,0,8209,36061004400,0.10624020068987143,-0.05911881031069409,11324,0.8615337796713329,1.0,0.0
1226,158393,110,490,36061004500,0.11500815660685156,-0.050350854393713965,614,0.7240566037735849,0.5551020408163265,0.0
2466,148750,250,1514,36061004700,0.06082725060827251,-0.104531760392293,1907,0.915506481036966,0.7291941875825627,0.0
6413,173239,1043,2784,36061004800,0.0856662933930571,-0.07969271760750841,3597,0.8481490214572035,0.4270833333333333,0.004348526332742793
4323,141731,510,2454,36061004900,0.07136237256719184,-0.09399663843337368,3167,0.8819270398217767,0.7004889975550123,0.0
4892,194750,940,2754,36061005000,0.051759834368530024,-0.1135991766320355,3424,0.8799794397327165,0.5159767610748003,0.0
3128,193958,511,1207,36061005200,0.09784993418165862,-0.0675090768189069,1622,0.8687734333154794,0.38111019055509526,0.0
4713,152018,831,2745,36061005400,0.07162651886591345,-0.09373249213465207,3632,0.88671875,0.47832422586520945,0.0
4987,190408,307,1916,36061005501,0.16019968232357612,-0.0051593286769894,2999,0.8398207784934192,0.6894572025052192,0.0
1918,138854,164,1117,36061005502,0.11261730969760167,-0.05274170130296385,1147,0.7496732026143791,0.7126230975828111,0.0
4319,186028,703,2407,36061005600,0.1776840131270511,0.012325002126485574,2319,0.6465012545302481,0.5758205234732031,0.003432213777886737
2957,236250,173,1478,36061005700,0.04107264086897488,-0.12428637013159063,2142,0.8969849246231156,0.6001353179972937,0.0
4237,186191,53,2371,36061005800,0.11208530805687204,-0.05327370294369348,3099,0.872711912137426,0.9072121467735133,0.004583835946924005
5001,166250,943,2433,36061005900,0.02847324496809033,-0.13688576603247518,3390,0.918201516793066,0.3522400328812166,0.0
5630,202632,0,2408,36061006000,0.028952042628774422,-0.1364069683717911,3564,0.891,1.0,0.003872216844143272
5218,250001,695,2305,36061006100,0.043344447294177996,-0.12201456370638752,3062,0.9438964241676943,0.42950108459869846,0.0
4234,96912,0,1256,36061006200,0.25,0.08464098899943448,1891,0.6540989277066759,1.0,0.0021671081146159405
5799,172687,880,3327,36061006300,0.04525706010137581,-0.12010195089918971,4059,0.8717783505154639,0.5449353772167117,0.0
7513,118201,995,4348,36061006400,0.15838423098278734,-0.006974780017778182,4636,0.8170602749383151,0.6925022999080037,0.0
6088,118698,135,3041,36061006500,0.07784431137724551,-0.08751469962332001,3871,0.8866239120476409,0.9059519894771457,0.0
11615,126995,1664,6780,36061006600,0.07083002557995942,-0.0945289854206061,6642,0.7058448459086079,0.6557522123893805,0.0
5020,120964,377,3268,36061006700,0.032070555221487274,-0.13328845577907825,3862,0.8183937274846366,0.8439412484700123,0.0
7265,146051,511,3453,36061006800,0.11372422680412371,-0.05163478419644181,3836,0.7914173715700433,0.7051838980596583,0.0039249890972525075
2491,231136,292,1092,36061006900,0.052655889145496536,-0.11270312185506898,1645,0.8825107296137339,0.5274725274725275,0.0
3928,153902,113,2098,36061007001,0.02494747899159664,-0.1404115320089689,2631,0.850080775444265,0.719256434699714,0.0
3657,143183,204,2227,36061007002,0.08859721082854799,-0.07676180017201753,2283,0.8010526315789473,0.8899865289627301,0.0025280898876404493
4995,173615,791,2646,36061007100,0.06538381957376371,-0.09997519142680181,3592,0.8591246113370007,0.600151171579743,0.0
7035,139577,602,4179,36061007200,0.06940572267057961,-0.09595328832998591,5127,0.9145558330360328,0.8090452261306532,0.0
5683,146964,501,3548,36061007300,0.08868555340489179,-0.07667345759567373,3998,0.8169186759297099,0.8235625704622322,0.004511820970943873
5056,192897,548,2699,36061007400,0.10135887725551347,-0.06400013374505205,3612,0.8918518518518519,0.7617636161541311,0.0010222858311183807
3692,119250,662,2396,36061007500,0.07556879739978331,-0.08979021360078221,2531,0.7437555098442551,0.5642737896494157,0.0
2442,127308,243,1386,36061007600,0.13718263718263718,-0.02817637381792834,1429,0.7536919831223629,0.7799422799422799,0.008801341156747695
5706,161094,809,3372,36061007700,0.06747283561163687,-0.09788617538892865,4190,0.8514529567161147,0.6966192170818505,0.0
9023,149915,899,4821,36061007800,0.038935108153078206,-0.1264239028474873,6356,0.863704307650496,0.747355320472931,0.0
4211,127188,611,2461,36061007900,0.07361671811921158,-0.09174229288135394,3284,0.9308390022675737,0.6899634295002032,0.0
5137,163454,939,2887,36061008000,0.06853954971109782,-0.0968194612894677,3464,0.8692597239648683,0.5095254589539314,0.0
6639,156265,789,3998,36061008100,0.05268751897965381,-0.1126714920209117,4734,0.8407032498668088,0.6313156578289144,0.0
3551,222273,676,1850,36061008200,0.06786820613911575,-0.09749080486144977,2089,0.7649212742585134,0.5497297297297298,0.0
3798,70986,294,2171,36061008300,0.1779884149552396,0.012629403954674073,2012,0.6109930154873975,0.8387839705204975,0.022358264572797444
1590,250001,191,813,36061008400,0.07934508816120907,-0.08601392283935645,1150,0.8156028368794326,0.6691266912669127,0.0
3127,161548,180,1650,36061008601,0.16629357211384713,0.0009345611132816067,2243,0.8785742264003134,0.7721212121212121,0.0
4765,215981,961,2550,36061008603,0.031269674711437566,-0.13408933628912795,3573,0.881134401972873,0.29568627450980395,0.0
6133,136620,568,3597,36061008700,0.11870210337518343,-0.04665690762538209,4354,0.8340996168582375,0.7119822073950515,0.0
7491,117442,1221,4800,36061008800,0.06487785342410893,-0.10048115757645659,5761,0.8786030196736312,0.65875,0.0
6314,95355,596,3201,36061008900,0.14424242424242426,-0.021116586758141265,3341,0.694883527454243,0.7238363011558888,0.0
6947,149063,901,4200,36061009000,0.07773139484669642,-0.0876276161538691,5100,0.8445106805762543,0.7297619047619047,0.011085180863477246
6654,188867,626,3661,36061009100,0.1860814670073651,0.02072245600679959,4442,0.7892679459843639,0.7000819448238186,0.0
1436,166734,101,903,36061009200,0.02863278453829635,-0.13672622646226917,1143,0.8799076212471132,0.7940199335548173,0.0
9632,94441,1596,5523,36061009300,0.1426932304161886,-0.022665780584376932,5189,0.6476535197204194,0.5498823103385841,0.0031233171782444804
89,171875,4,36,36061009400,0.1797752808988764,0.01441626989831088,32,0.4,0.8888888888888888,0.0
3217,176944,324,1342,36061009500,0.08267020335985853,-0.08268880764070699,1637,0.853048462741011,0.702682563338301,0.0031938677738741618
310,-666666666,33,169,36061009600,0.20577617328519857,0.040417162284633046,151,0.583011583011583,0.6923076923076923,0.025806451612903226
4565,67218,1041,2714,36061009700,0.12524719841793014,-0.04011181258263538,2264,0.5788800818205062,0.4627855563743552,0.0
8116,124433,1082,4317,36061009800,0.10584031542631839,-0.05951869557424713,5614,0.8249816311535636,0.6981700254806579,0.0
1800,250001,215,902,36061009901,0.028380634390651086,-0.13697837660991444,1281,0.8684745762711864,0.7062084257206208,0.0005717552887364208
3057,148706,20,2011,36061009902,0.058554138043833824,-0.10680487295673169,1837,0.7312898089171974,0.9900546991546494,0.007021063189568706
916,175333,0,542,36061009903,0.09497816593886463,-0.07038084506170089,608,0.7396593673965937,0.9723247232472325,0.0
1636,103417,161,1091,36061010000,0.0519559902200489,-0.11340302078051662,1307,0.8771812080536913,0.8221814848762603,0.0012414649286157666
1824,97242,0,1043,36061010100,0.2012061403508772,0.035847129350311674,1007,0.638149556400507,0.99712368168744,0.0
243,91157,50,160,36061010200,0.13168724279835392,-0.0336717682022116,179,0.8483412322274881,0.64375,0.0
2648,103838,65,1483,36061010300,0.08203445447087777,-0.08332455652968775,1714,0.8406081412457087,0.9514497639919083,0.0
741,181333,184,502,36061010400,0.04588394062078273,-0.11947507037978279,656,0.9162011173184358,0.5517928286852589,0.0
7366,224898,1609,4158,36061010601,0.02307901167526473,-0.14227999932530078,5458,0.8536127619643415,0.265993265993266,0.009125144843568946
4992,190685,273,2133,36061010602,0.06390224358974358,-0.10145676741082194,3112,0.8830874006810443,0.7899671823722456,0.0
3164,169293,551,1731,36061010801,0.048179871520342615,-0.1171791394802229,2220,0.9094633346988938,0.6187175043327556,0.0
4352,131171,707,2198,36061010802,0.0859375,-0.07942151100056552,2806,0.7123635440467123,0.5632393084622384,0.0
1876,160111,433,948,36061010803,0.039445628997867806,-0.12591338200269772,1268,0.8081580624601657,0.370253164556962,0.0
210,146042,19,87,36061010900,0.4238095238095238,0.25845051280895825,108,0.5806451612903226,0.7471264367816092,0.0
7303,163371,339,3934,36061011000,0.026571702506505958,-0.13878730849405957,5228,0.8870037326094333,0.8243518047788511,0.0
4899,102297,226,2824,36061011100,0.13757909777505614,-0.02777991322550938,3215,0.7854874175421451,0.8856232294617564,0.0
936,198750,139,530,36061011201,0.08653846153846154,-0.07882054946210398,647,0.7842424242424243,0.6962264150943396,0.0
488,198000,123,278,36061011202,0.03483606557377049,-0.13052294542679505,402,0.90744920993228,0.22302158273381295,0.0
1076,204375,214,582,36061011203,0.015799256505576207,-0.14955975449498932,780,0.8505997818974919,0.44673539518900346,0.0
137,82500,16,46,36061011300,0.5985401459854015,0.433181134984836,37,0.2890625,0.5217391304347826,0.0
1066,250001,182,582,36061011401,0.053824362606232294,-0.11153464839433322,764,0.8479467258601554,0.6237113402061856,0.0
2371,176667,509,1118,36061011402,0.03289751159848165,-0.13246149940208388,1850,0.9405185561769192,0.37209302325581395,0.0
3475,145521,130,1712,36061011500,0.15384615384615385,-0.011512857154411665,2209,0.7353528628495339,0.883177570093458,0.0028910089621277824
3577,90938,202,2129,36061011600,0.09613708974731339,-0.06922192125325213,2326,0.7818487394957984,0.8886801315171442,0.0
4991,109740,18,3288,36061011700,0.0671208174714486,-0.09823819352911692,3683,0.8484220225754434,0.9945255474452555,0.0
9510,159134,1055,5251,36061011800,0.08666807076663859,-0.07869094023392693,6452,0.8675541212854646,0.6248333650733193,0.0
1040,15971,0,1018,36061011900,0.46153846153846156,0.29617945053789607,244,0.2371234207968902,1.0,0.0
2993,153086,712,1673,36061012000,0.12161710658202472,-0.0437419044185408,1869,0.7160919540229885,0.37776449491930664,0.0
2837,56935,54,1527,36061012101,0.30337477797513324,0.13801576697456772,1199,0.6001001001001001,0.9646365422396856,0.007754670426506873
5049,54735,66,3419,36061012102,0.10979049153908138,-0.05556851946148414,2341,0.5137151634847488,0.9806961099736765,0.07173166296221459
2608,231016,451,1291,36061012200,0.027607361963190184,-0.13775164903737533,1849,0.9001947419668939,0.35476374903175834,0.0
9826,140250,727,4895,36061012400,0.04116509028374893,-0.12419392071681659,6651,0.8474770642201835,0.7834525025536262,0.0007614489285325791
2488,137772,70,1459,36061012500,0.13185913185913187,-0.03349987914143365,1432,0.6911196911196911,0.9520219328307059,0.0
7417,104460,1246,3742,36061012601,0.03276257246865309,-0.13259643853191244,4286,0.7416508046374806,0.41020844468198825,0.016047871617027063
4682,194650,736,2474,36061012602,0.05830841520717642,-0.1070505957933891,3008,0.7506862989767906,0.6131770412287793,0.0
7092,145488,754,4341,36061012700,0.11985335589396504,-0.045505655106600484,4455,0.7406483790523691,0.7532826537664132,0.0
5089,205685,988,2414,36061012800,0.05447394296951819,-0.11088506803104733,3313,0.7963942307692308,0.2771333885666943,0.0
7530,117622,215,4543,36061012901,0.044141252006420544,-0.12121775899414497,4982,0.778072778385132,0.8725511776359234,0.0
2350,100991,169,1286,36061012902,0.08212765957446809,-0.08323135142609743,1202,0.6025062656641604,0.8055987558320373,0.005957446808510639
3632,191016,626,1805,36061013000,0.05699339207048458,-0.10836561893008094,2413,0.8072934091669455,0.2814404432132964,0.0
3018,107018,162,1972,36061013100,0.08813783962889331,-0.07722117137167221,1898,0.7333848531684699,0.8772819472616633,0.02331868874619804
2274,157969,296,1114,36061013201,0.024229074889867842,-0.14112993611069768,1413,0.769188894937398,0.7100538599640933,0.0
3261,80132,27,2134,36061013202,0.12143514259429623,-0.04392386840626929,1975,0.7189661448853295,0.9512652296157451,0.0
4277,114304,382,2490,36061013203,0.23965396305821837,0.07429495205765285,2400,0.7455731593662628,0.6795180722891566,0.0
6304,111223,705,3905,36061013300,0.14324238578680204,-0.02211662521376348,4511,0.8126463700234192,0.7997439180537772,0.0
11387,140883,1108,5923,36061013400,0.10088028169014085,-0.06447872931042467,6873,0.8389892578125,0.690528448421408,0.0
4569,115574,100,2493,36061013501,0.11971985117093456,-0.04563915982963096,2684,0.7035386631716907,0.9598876855194545,0.0
5593,67279,152,3323,36061013502,0.2777877859845073,0.1124287749839418,3028,0.6108533387129312,0.9449292807703882,0.0
1722,243496,408,924,36061013601,0.008710801393728223,-0.15664820960683729,1221,0.8216689098250336,0.11255411255411256,0.0
6142,161100,456,2660,36061013602,0.025724519700423314,-0.13963449130014222,3427,0.7530213139969237,0.6255639097744361,0.0
3937,120194,89,2363,36061013603,0.031242062484124967,-0.13411694851644054,2546,0.7490438364224772,0.9335590351248413,0.0
3435,159876,192,2237,36061013604,0.07016011644832605,-0.09519889455223947,2809,0.9078862314156432,0.7577112203844435,0.0
6673,189541,752,3414,36061013700,0.08812490617024471,-0.07723410483032081,4773,0.8244947313871135,0.6080843585237259,0.0
12826,134167,1735,6934,36061013800,0.053158022102121484,-0.11220098889844404,8214,0.7676635514018691,0.6178252091145082,0.0
9612,91045,1624,6641,36061013900,0.0747264200104221,-0.09063259099014342,6904,0.7966766674359567,0.6867941575063996,0.0
7487,158780,1154,4015,36061014000,0.04207987134816403,-0.12327913965240149,4544,0.7796842827728209,0.46376089663760894,0.0
4254,250001,505,1910,36061014200,0.06746591443347438,-0.09789309656709114,2993,0.8974512743628186,0.2858638743455497,0.0025163563160543532
4514,204073,771,2355,36061014401,0.020159503766061144,-0.14519950723450437,3194,0.8383202099737532,0.40084925690021234,0.0
6742,141232,664,3720,36061014402,0.05235835063779294,-0.11300066036277258,4612,0.8294964028776979,0.6473118279569893,0.0
6620,198766,587,3095,36061014500,0.050445632798573975,-0.11491337820199155,4177,0.866597510373444,0.7266558966074314,0.0
3705,140150,62,2160,36061014601,0.10497835497835498,-0.060380656022210544,2621,0.8020195838433293,0.9347222222222222,0.0
8433,124125,727,4963,36061014602,0.0792126170994901,-0.08614639390107542,6298,0.8385035281587006,0.7781583719524481,0.0
2932,221482,125,1397,36061014700,0.057639836289222375,-0.10771917471134315,2034,0.9137466307277629,0.7823908375089478,0.004790419161676647
2942,244250,366,1260,36061014801,0.02413324269204623,-0.1412257683085193,1920,0.8683853459972863,0.5515873015873016,0.0
6353,161161,735,3097,36061014802,0.060129072878954824,-0.10522993812161069,3829,0.800208986415883,0.6051017113335486,0.011966964436204281
5781,164779,540,2887,36061014900,0.09698873083317938,-0.06837028016738614,3843,0.8431329530495831,0.6889504676134396,0.0
1972,191719,285,935,36061015001,0.03194726166328601,-0.1334117493372795,1409,0.9102067183462532,0.4748663101604278,0.0
4588,250001,652,2132,36061015002,0.0481691368788143,-0.11718987412175122,3203,0.8889814043852345,0.22936210131332083,0.0
2786,28191,79,1585,36061015101,0.35603603603603606,0.19067702503547054,532,0.2762201453790239,0.9394321766561514,0.022058823529411766
8161,158593,589,4108,36061015102,0.14115917167013847,-0.024199839330427048,4539,0.8030785562632696,0.7755598831548198,0.0
7864,124571,346,3524,36061015200,0.21223296032553407,0.04687394932496855,4139,0.6932998324958124,0.8059023836549376,0.0022815729432290968
4644,141363,643,2381,36061015301,0.050602928509905255,-0.11475608249066027,3030,0.8489773045671056,0.5535489290214196,0.008977900552486187
5377,170804,729,2939,36061015302,0.036451552910544915,-0.1289074580900206,3377,0.8224549439844131,0.6539639333106498,0.0
4666,113340,345,3223,36061015401,0.07801114444920702,-0.0873478665513585,3322,0.8055286129970902,0.8104250698107354,0.0
3899,138413,256,1558,36061015402,0.05796358040523211,-0.10739543059533341,1710,0.571715145436309,0.5654685494223364,0.0
4881,88890,660,2411,36061015403,0.10551116574472444,-0.05984784525584108,2290,0.5982236154649948,0.5989216092907508,0.0
5084,186116,805,2965,36061015501,0.05527143981117231,-0.11008757118939322,3936,0.8692579505300353,0.3898819561551433,0.0
5167,146563,672,2876,36061015502,0.14205535126766014,-0.02330365973290538,3828,0.8943925233644859,0.467663421418637,0.0
4879,114409,25,2645,36061015601,0.11726990692864529,-0.04808910407192023,2900,0.72736393278154,0.9648393194706995,0.0006584723441615452
2212,51404,21,1210,36061015602,0.2115732368896926,0.046214225889127075,774,0.46682750301568154,0.9404958677685951,0.0
10352,154237,1489,6154,36061015700,0.05498072631365389,-0.11037828468691163,7247,0.8134470759905713,0.6548586285342867,0.0
4899,159712,554,2417,36061015801,0.0716884228546972,-0.09367058814586832,3396,0.9119226638023631,0.580471659081506,0.0
3813,92303,54,1912,36061015802,0.09866666666666667,-0.06669234433389885,1880,0.6896551724137931,0.9717573221757322,0.0
9005,170496,1449,5103,36061015900,0.06540810660744031,-0.0999509043931252,7025,0.9059840082538045,0.4771702919851068,0.0
2884,250001,485,1374,36061016001,0.009708737864077669,-0.15565027313648785,2112,0.9060489060489061,0.17903930131004367,0.0
3250,104146,295,1214,36061016002,0.06064030131826742,-0.1047187096822981,1637,0.690717299578059,0.6622734761120264,0.0
6278,132396,724,3803,36061016100,0.054635234151003506,-0.11072377684956201,4522,0.8378728923476005,0.7196949776492243,0.0022712524334847503
9015,26520,85,4659,36061016200,0.36746252082176567,0.20210350982120015,2009,0.2958762886597938,0.9678042498390212,0.00727699530516432
6989,125944,723,3287,36061016300,0.04658830275229358,-0.11877070824827193,4522,0.8488830486202366,0.5384849406753879,0.0
7814,24789,0,3488,36061016400,0.4196851401510303,0.2543261291504648,1817,0.320345557122708,0.9994266055045872,0.046587658357172046
7257,211888,1076,3244,36061016500,0.10445087501722475,-0.06090813598334077,4870,0.820832631046688,0.5258939580764488,0.0
5916,44643,90,2880,36061016600,0.3108941418293936,0.1455351308288281,1681,0.37190265486725665,0.9069444444444444,0.0182397733309722
7196,223952,661,3231,36061016700,0.07184546970539188,-0.09351354129517364,4752,0.9122672297945863,0.5753636645001547,0.0
4585,38281,73,1843,36061016800,0.32008002000500124,0.15472100900443572,899,0.2704572803850782,0.9321758003255561,0.010831174947021427
8010,163500,596,4116,36061016900,0.07521066532511633,-0.09014834567544919,5574,0.8467264165274191,0.7762390670553936,0.002169491525423729
8558,42261,296,3394,36061017000,0.2599460157258538,0.09458700472528828,2173,0.3324154811075417,0.8685916322922805,0.033510766997338494
9200,173490,1170,4171,36061017100,0.11870224781308825,-0.046656763187477274,5935,0.8162563608857104,0.4699112922560537,0.0030772737633918395
5325,31068,44,2283,36061017200,0.2887760857304005,0.12341707472983496,960,0.26696329254727474,0.9526938239159002,0.0099687255668491
8652,122287,527,4265,36061017300,0.06299121590383726,-0.10236779509672826,5134,0.7494890510948905,0.7784290738569754,0.0017916560020476069
5508,37990,92,2158,36061017401,0.3164091243561442,0.1510501133555787,1455,0.40327050997782704,0.8832252085264134,0.005986828976252245
2529,65391,132,1048,36061017402,0.2095689996045868,0.04420998860402128,904,0.47604002106371773,0.8482824427480916,0.004627681952040387
10125,171250,1246,4485,36061017500,0.0455961778147071,-0.11976283318585842,6738,0.799193452733958,0.5406911928651059,0.0029731392249333606
10451,103065,1301,4760,36061017700,0.14869390488948425,-0.016665106111081268,5626,0.7188857653973934,0.49642857142857144,0.00021367521367521368
4555,40978,91,1952,36061017800,0.3579920739762219,0.19263306297565638,1345,0.416537627748529,0.9226434426229508,0.007850380974370815
9953,158109,750,4393,36061017900,0.06410127599718678,-0.10125773500337874,6230,0.8118321605420902,0.6417027088549966,0.0
6970,26321,165,3111,36061018000,0.38751793400286944,0.22215892300230392,1374,0.2655072463768116,0.9331404693024751,0.0025159094272606186
8837,108315,639,4466,36061018100,0.02183999094715401,-0.1435190200534115,5260,0.7158410451823626,0.7142857142857143,0.004855518711511132
6839,36696,23,3007,36061018200,0.30072090628218334,0.13536189528161782,1414,0.2866409892560308,0.967741935483871,0.0018918492826738137
8724,146918,871,3861,36061018300,0.1563861499656042,-0.00897286103496131,5633,0.8004831604376865,0.667961667961668,0.0
7661,34279,375,3390,36061018400,0.31158280922431864,0.14622379822375312,1345,0.2478805750092149,0.8817109144542773,0.02917698871456097
5055,146976,513,2786,36061018500,0.07279920870425322,-0.0925598022963123,3761,0.8853578154425612,0.6392677674084709,0.0
6366,45221,20,2044,36061018600,0.3105590062111801,0.14519999521061458,689,0.16638493117604444,0.9794520547945206,0.00619514713474445
10053,135716,640,3619,36061018700,0.08455772113943029,-0.08080128986113523,4858,0.6267578376983615,0.6825089803813208,0.02747884233622401
4358,41288,31,2251,36061018800,0.3347896068061623,0.1694305958055968,1183,0.3324901630129286,0.9631274988893825,0.020256111757857975
11169,37641,344,4703,36061018900,0.3600373482726424,0.19467833727207687,2700,0.3364066782955395,0.8688071443759302,0.02643171806167401
3719,92991,351,1617,36061019000,0.17612261360580803,0.010763602605242506,1691,0.6151327755547472,0.5837971552257266,0.0
8533,135934,1119,4245,36061019100,0.08945307865701745,-0.07590593234354807,5161,0.7226267152058247,0.5561837455830388,0.006748614123885274
4358,16911,8,1587,36061019200,0.48612757884752195,0.3207685678469564,362,0.13609022556390976,0.9949590422180214,0.007910181168665476
10654,72865,450,4299,36061019300,0.17828354670459934,0.012924535704033818,4304,0.5430914826498423,0.8415910676901605,0.01429805201036369
6524,36458,15,2709,36061019400,0.3279445727482679,0.16258556174770236,1587,0.3423948220064725,0.9250645994832042,0.054094540612516645
7601,113379,623,3358,36061019500,0.13135883724119019,-0.034000173759375335,3980,0.7135173897454284,0.6497915425848719,0.0024271844660194173
4211,21967,0,1835,36061019600,0.36903553299492386,0.20367652199435834,608,0.19307716735471578,1.0,0.033650141279219115
958,49336,0,495,36061019701,0.27244258872651356,0.10708357772594804,498,0.6757123473541384,1.0,0.0
2901,97981,74,1153,36061019702,0.2338653712699514,0.06850636026938589,1498,0.6610767872903796,0.8837814397224631,0.005841548010222709
2684,96771,210,977,36061019800,0.07196224931183641,-0.09339676168872911,972,0.4727626459143969,0.5220061412487206,0.0048134777376654635
9017,95313,606,3219,36061019900,0.21643500840079424,0.05107599740022872,4532,0.8045446476122847,0.6191363777570674,0.000902832637399842
3123,70150,32,1560,36061020000,0.11495357028498239,-0.05040544071558313,1385,0.5711340206185567,0.875,0.004222150048717116
1858,151667,30,278,36061020101,0.1693121693121693,0.003953158311603783,454,0.8680688336520076,0.7805755395683454,0.0
4028,75721,260,1571,36061020102,0.1916583912611718,0.02629938026060627,1485,0.4878449408672799,0.7574793125397836,0.0
3933,63819,33,446,36061020300,0.26227897838899805,0.09691996738843253,771,0.8124341412012644,0.9170403587443946,0.0093603744149766
5650,209667,120,1292,36061020500,0.06067717063359034,-0.10468184036697517,2317,0.9369187221997574,0.8219814241486069,0.005466472303206997
3839,48161,35,1651,36061020600,0.2580390089615182,0.09267999796095269,1171,0.40787182166492514,0.8921865536038764,0.00482573726541555
2858,69800,57,1106,36061020701,0.26393884892086333,0.09857983792029781,1574,0.8168137000518941,0.9141048824593129,0.003271537622682661
5713,92132,184,2251,36061020800,0.17936591346995973,0.014006902469394206,2471,0.586935866983373,0.8098622834295869,0.00327391778828665
3388,22743,35,1393,36061020901,0.3724911452184179,0.2071321342178524,331,0.14139256727894062,0.9748743718592965,0.018469656992084433
7038,40164,227,3514,36061021000,0.3688547882921284,0.2034957772915629,1759,0.3568675187664841,0.8836084234490609,0.0
10110,75954,699,4288,36061021100,0.22899872719558761,0.0636397161950221,5091,0.6887175324675324,0.7525652985074627,0.00477836518910126
4270,77230,10,2427,36061021200,0.17848350566223536,0.013124494661669844,1830,0.5224093634027976,0.965389369592089,0.0020115665074176515
6539,59413,122,2435,36061021303,0.20794356693758625,0.042584555937020735,1623,0.3554533508541393,0.9498973305954825,0.0003328340822100183
3037,67083,0,2109,36061021400,0.16754791804362193,0.0021889070430564095,1450,0.540439806187104,1.0,0.0
4193,67206,29,1796,36061021500,0.18268542809444313,0.01732641709387761,1248,0.39682034976152625,0.9638084632516704,0.0
9294,59784,291,3182,36061021600,0.20340627357982105,0.03804726257925553,3310,0.5036518563603165,0.8812067881835324,0.0
85,-666666666,0,0,36061021703,,,8,1.0,0.656320829555757,0.0
5756,42500,560,2964,36061021800,0.168375325803649,0.0030163148030834808,2208,0.5119406445629492,0.7493252361673415,0.0
6147,22207,40,2194,36061021900,0.4341123818995525,0.268753370898987,715,0.1918433056077274,0.9817684594348223,0.003124457559451484
6369,89756,171,2881,36061022000,0.15657521286660359,-0.008783798133961934,2954,0.5776300351974971,0.8392919125303714,0.0
2645,92375,241,1259,36061022102,0.0892249527410208,-0.07613405825954472,1505,0.6828493647912885,0.6298649722001588,0.0
3350,56705,212,1501,36061022200,0.3035287081339713,0.1381696971334058,1513,0.6037509976057462,0.7834776815456362,0.0
7680,53900,118,2658,36061022301,0.1635532331809275,-0.0018057778196380325,2138,0.37227929653491204,0.9168547780285929,0.004020369874028411
3036,34167,38,1440,36061022302,0.30401844532279315,0.13865943432222763,759,0.3185060847671003,0.9645833333333333,0.0
7517,30667,22,2788,36061022400,0.3028632880763544,0.13750427707578886,902,0.19951338199513383,0.9591104734576757,0.005536937199475448
10647,62782,542,3830,36061022500,0.20359732554854507,0.038238314547979546,3157,0.36756316218418905,0.8,0.006796776386056899
5400,58596,131,2096,36061022600,0.25004644250417984,0.08468743150361432,1632,0.4410810810810811,0.7814885496183206,0.014638058953278524
5156,61570,283,2180,36061022700,0.2719469371829887,0.10658792618242316,2176,0.5157620289168049,0.8036697247706422,0.0
6542,85050,241,2773,36061022800,0.17205454266891373,0.006695531668348215,2130,0.4247258225324028,0.7071763433104941,0.000792393026941363
9177,58924,180,3064,36061022900,0.2700228832951945,0.104663872294629,2550,0.34520102883443887,0.9063315926892951,0.0034921707784161316
8803,34890,214,3938,36061023000,0.3026601210183811,0.13730111001781556,2143,0.337002673376317,0.9233113255459624,0.005269461077844311
6787,64594,373,2594,36061023100,0.20658108307510697,0.041222072074541455,2025,0.3689868804664723,0.8396299151888974,0.0
9581,35438,69,3416,36061023200,0.4455714733870124,0.2802124623864469,1244,0.19033047735618114,0.9798009367681498,0.007652769845802399
7371,86769,218,2563,36061023300,0.16327085031241512,-0.0020881606881504033,2689,0.49294225481209897,0.8669527896995708,0.0054488098652136505
4822,71250,92,2367,36061023400,0.2855661551223559,0.12020714412179037,1582,0.42310778282963357,0.9218419940853401,0.009834599910594547
7478,77222,273,2662,36061023501,0.13813853971650175,-0.02722047128406377,2711,0.4801629472192703,0.8640120210368144,0.0
1697,42267,35,812,36061023502,0.2922804949911609,0.12692148399059536,330,0.2822925577416595,0.9359605911330049,0.0
9640,41941,278,3902,36061023600,0.14650342394687693,-0.01885558705368859,1876,0.2874214800061284,0.7744746283956945,0.01221001221001221
6738,47333,192,2572,36061023700,0.3627185051235684,0.19735949412300288,1698,0.3518441773725653,0.9253499222395023,0.011336797354747285
5340,103068,11,1997,36061023802,0.08951916685131842,-0.0758398441492471,2414,0.581826946252109,0.9729594391587381,0.0022453561951418658
3368,77070,458,1599,36061023803,0.10243467933491686,-0.06292433166564866,1862,0.6883548983364141,0.5234521575984991,0.0
3138,180677,99,1443,36061023804,0.1151495657767771,-0.050209445223788424,1992,0.8981064021641119,0.8413028413028413,0.006505240332490061
3127,45036,86,1202,36061023900,0.12759833706427887,-0.037760673936286654,809,0.3682294037323623,0.9059900166389351,0.013974096796182686
2316,-666666666,0,0,36061024000,0.7526987242394504,0.5873397132388849,154,0.07277882797731569,0.656320829555757,0.029792746113989636
8197,59054,517,3414,36061024100,0.16881839419648345,0.003459383195917931,2614,0.4135421610504667,0.7524897480960749,0.0
